Generated	CHRF2	CHRF2++	BLEU Details
और विकास भारत के सपनों के लिए जिस तरह से जनसंख् या बनाना चाहता है नई शिक्षा नीति का बहुत बड़ा काम है।	20.041104694410546	17.419198194437836	BLEU = 3.64 13.0/4.5/2.4/1.2 (BP = 1.000 ratio = 1.095 hyp_len = 23 ref_len = 21)
मैं नहीं चाहता कि मेरे देश के युवा अब दूसरे देश में पढ़ने को तैयार हों।	9.486756071523887	7.795378598054968	BLEU = 2.03 6.2/3.3/1.8/1.0 (BP = 0.829 ratio = 0.842 hyp_len = 16 ref_len = 19)
मध्यमवर्गीय परिवार के लाखों बच्चों को विदेश में पढ़ने के लिए भेजना होगा।	27.849819351265037	22.816886423609642	BLEU = 3.67 15.4/4.2/2.3/1.2 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13)
हम यहां ऐसी शिक्षा व्यवस्था बनाएंगे कि हमारे देश के युवाओं को विदेश जाने से रोका जाए।	14.61602690098519	13.116520658481912	BLEU = 4.31 11.8/6.2/3.3/1.8 (BP = 0.943 ratio = 0.944 hyp_len = 17 ref_len = 18)
"""मेरे मध्यमवर्गीय परिवारों को लाखों रुपये की बचत नहीं करनी चाहिए। उतना ही नहीं, ऐसे संस्थाएँ बनानी चाहिए, जो दूसरे देश से भारत के भीतर उनका मुँह मोड़े।"""	25.206488274723508	20.179883007604257	BLEU = 1.53 9.4/1.6/0.8/0.4 (BP = 1.000 ratio = 1.103 hyp_len = 32 ref_len = 29)
अब ही बिहार का हमारा अनमोल इतिहास है।	20.891680171524495	18.517617677998917	BLEU = 5.80 25.0/7.1/4.2/2.5 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9)
नालंदा ने यूनिवर्सिटी की स्थापना की है।	39.82728063356585	34.58856810679175	BLEU = 7.81 28.6/8.3/5.0/3.1 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5)
"""एक बार फिर नालंदा यूनिवर्सिटी ने काम शुरू किया है, लेकिन हमें शिक्षा के क्षेत्र में और एक बार सौ साल पहले उस नालंदा स्प्रिट की आकांक्षा होगी। वह नालंदा स्प्रिट जीवित रहेगा। उस नालंदा स्प्रिट को लेकर बड़े विश्वास के साथ दुनिया की शिक्षा परंपराओं को नई ऊँचाई देने का काम होगा।"""	30.261404185921435	25.02332312084562	BLEU = 1.84 14.3/1.8/0.9/0.5 (BP = 1.000 ratio = 1.191 hyp_len = 56 ref_len = 47)
मैं पक्का का विश् वास करता हूं कि नई शिक्षा नीति ने मातृ-भाषा में ताकत दी है।	25.175761441894423	21.528141439023894	BLEU = 4.57 11.8/6.2/3.3/1.8 (BP = 1.000 ratio = 1.214 hyp_len = 17 ref_len = 14)
"""""""मैं राज्य सरकार को कहूँगा, मैं देश के सभी संस्थानों को कहूँगा कि भाषा के कारण हमारे देश के टैलेंटों को नहीं बदलना चाहिए।"""""""	21.543600030652772	19.399346664617827	BLEU = 7.86 35.5/16.7/6.9/1.8 (BP = 0.851 ratio = 0.861 hyp_len = 31 ref_len = 36)
बातों को नहीं टिकाना चाहिए।	9.26406765829593	6.948050743721948	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
"""""""मातृ-भाषा की शक्ति हमारे देश के छोटे-छोटे, भूरे- भूरे माताओं के बच्चों को परिभाषित करने की शक्ति देती है और इसलिए हमें अपनी मातृ-भाषा पढ़ने, जीवन में मातृ-भाषा का एक केंद्र, घर में मातृ-भाषा का एक केंद्र उससे हमें शक्ति देती है।"""""	10.03073798313363	8.763654893782832	BLEU = 3.47 16.0/6.1/2.1/1.1 (BP = 0.905 ratio = 0.909 hyp_len = 50 ref_len = 55)
मेरे प्यारे देश के लोग।	7.826345342022215	5.869759006516661	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
कैसे आज दुनिया में परिवर्तन आ रहे हैं और उससे आगे बढ़कर skill की कीमत बहुत अधिक हो गई है।	15.603960297991526	13.073269015849576	BLEU = 2.28 10.0/2.6/1.4/0.7 (BP = 1.000 ratio = 1.111 hyp_len = 20 ref_len = 18)
और हमलोग skills और एक नई शक्ति देना चाहते हैं।	11.159324717923582	8.369493538442686	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
हम Industry 4.O पर ध् यान रखकर skill development करना चाहते हैं।	43.97559263614736	39.932457161748054	BLEU = 21.14 42.9/30.8/16.7/9.1 (BP = 1.000 ratio = 1.077 hyp_len = 14 ref_len = 13)
हम जीवन के सबसे महत्वपूर्ण पहलू में Agriculture Sector में भी capacity building के लिए skill development चाहते हैं।	48.74332293613752	41.93863980418386	BLEU = 6.05 26.3/11.1/2.9/1.6 (BP = 1.000 ratio = 1.188 hyp_len = 19 ref_len = 16)
हम तो अपने सफाई के क्षेत्र हैं पर भी एक नई skill development के लिए बल देना चाहते हैं।	29.108025908214053	24.51498387640425	BLEU = 4.48 15.8/5.6/2.9/1.6 (BP = 1.000 ratio = 1.000 hyp_len = 19 ref_len = 19)
और हमने Skill India Programme को बहुत तेजी से इस समय लेकर आए हैं।	35.53554726474777	31.614161426158095	BLEU = 10.57 21.4/15.4/8.3/4.5 (BP = 1.000 ratio = 1.077 hyp_len = 14 ref_len = 13)
बजट में भी यह बहुत बड़ा है। इस बजट में हमने internship पर भी सामर्थ् य दिया है। क्योंकि हमारे युवाओं को एक अनुभव प्राप्त करना है, उनकी capacity building करना है और उनकी ताकत बाजार में दिखाना है। इसलिए मैं Skilled युवाओं को बनाना चाहता हूं।	25.476654292411656	22.432312454658696	BLEU = 2.27 20.8/2.1/1.1/0.6 (BP = 1.000 ratio = 1.200 hyp_len = 48 ref_len = 40)
"""और साथियों को आज दुनिया की स्थिति को देखकर मैं स्पष्ट रूप से देख रहा हूँ कि भारत का Skilled manpower जो है, हमारा Skillful जो है, वह ग्लोबल जोब मार्केट पर हमारा खतरा बनाएंगे। हम उस संकल् प को लेकर आगे बढ़ेंगे।"""	25.399211731331107	21.635899819934977	BLEU = 2.20 17.0/2.2/1.1/0.6 (BP = 1.000 ratio = 1.093 hyp_len = 47 ref_len = 43)
साथियों को।	21.267546355574527	18.229325447635308	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 2 ref_len = 1)
देश जो तेजी से बदल रहा है, जीवन के सबसे बड़े स् तर पर विज्ञान और टेक्नोलॉजी का बहुत विकास कर रहा है।	21.200031493190707	17.298921138447756	BLEU = 1.87 8.3/2.2/1.1/0.6 (BP = 1.000 ratio = 1.412 hyp_len = 24 ref_len = 17)
हमें विज्ञान में बहुत अधिक शक्ति देनी है।	15.610958352182092	13.010625124344996	BLEU = 4.30 12.5/7.1/4.2/2.5 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
और मैंने देखा कि चंद्रयान जीतने के बाद हमारे स्कूलों में कॉलेज के भीतर विज्ञान और Technology के लिए नए विचारों का वातावरण बनाया गया है। नए विचार उठाए गए हैं।	28.798578761372458	23.932263494985566	BLEU = 1.79 16.1/1.7/0.9/0.4 (BP = 1.000 ratio = 1.192 hyp_len = 31 ref_len = 26)
तब हमारे शिक्षकों को यह जो मनोभाव बना है वो प्रशंसा के लिए आगे आना होगा।	18.783514810568867	15.849876002997723	BLEU = 2.91 12.5/3.3/1.8/1.0 (BP = 1.000 ratio = 1.143 hyp_len = 16 ref_len = 14)
भारत सरकार ने भी रिसर्च का समर्थन बढ़ाया है।	41.39807708502695	36.89762901104795	BLEU = 6.27 33.3/6.2/3.6/2.1 (BP = 1.000 ratio = 1.500 hyp_len = 9 ref_len = 6)
हमने बहुत से चेयर्स खड़े किये हैं।	15.842041795713055	11.881531346784795	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
हमने राष्ट्रीय Research Foundation को बनाकर उसे एक कानूनी वातावरण में लाकर स्थायी रूप से एक व् यवस् था बनाया है। क्योंकि research प्राप्त कर निरंतर शक्ति प्राप्त होती है और यह research foundation वही काम करती है।	46.1999974788046	40.93517542642425	BLEU = 6.28 28.9/13.5/2.8/1.4 (BP = 1.000 ratio = 1.226 hyp_len = 38 ref_len = 31)
"""""""बड़ी संकल् प की बात है कि बजट में हमने एक लाख करोड़ रुपये के research और innovation के लिए हमें देना तय किया है, क्योंकि हमारे देश के मजबूत क्षेत्र में जो ideas हैं, वे ideas को हम अपनी जमीन पर डाल सकते हैं।"""""""	23.760369989665552	21.73944499679599	BLEU = 6.08 30.2/11.5/3.9/1.0 (BP = 1.000 ratio = 1.104 hyp_len = 53 ref_len = 48)
साथियों को।	21.267546355574527	18.229325447635308	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 2 ref_len = 1)
आज भी हमारे देश में Medical Education के लिए हमारे बच्चे बाहर जा रहे हैं।	24.934000155552084	21.434043318465278	BLEU = 5.26 13.3/7.1/3.8/2.1 (BP = 1.000 ratio = 1.071 hyp_len = 15 ref_len = 14)
वे आम तौर पर मध्य के लोग हैं।	6.111111111111111	4.583333333333333	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
"""उनके लाखों रुपये बचाए जा रहे हैं, और उससे आगे बढ़कर हमने बीते 10 वर्षों में Medical सीटों को करीब एक लाख कर दिया है।"""	19.585352498439494	16.389300742985238	BLEU = 1.76 10.7/1.9/1.0/0.5 (BP = 1.000 ratio = 1.333 hyp_len = 28 ref_len = 21)
लगभग 25,000 छात्र प्रति वर्ष देश के बाहर Medical Education के लिए जाते हैं।	26.787865407514477	22.68902733996535	BLEU = 5.29 14.3/7.7/4.2/2.3 (BP = 0.931 ratio = 0.933 hyp_len = 14 ref_len = 15)
"""और ऐसा देश जाना पड़ता है, कभी-कभी तो मुझे यह सुनकर आश्चर्य होता है, और इसलिए हमने तय किया है कि अगले पांच साल में Medical line में 75 हजार नई सीटें बनेंगी।"""	19.424048455874797	16.890600645938434	BLEU = 2.82 10.8/5.6/1.4/0.7 (BP = 1.000 ratio = 1.156 hyp_len = 37 ref_len = 32)
मेरे प्यारे देश के लोग।	7.826345342022215	5.869759006516661	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
विकसित भारत 2047, उसे स्वस्त भार भी होना चाहिए।	39.228972577135806	37.94169945196681	BLEU = 16.78 40.0/22.2/12.5/7.1 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9)
"""और मोटा भारत हो, तो आज जो बच्चे हैं, उनके भोजन पर आज से भी ध्यान देना चाहिए।"""	12.968786368433902	10.360412924367665	BLEU = 2.05 9.1/2.4/1.2/0.7 (BP = 1.000 ratio = 1.000 hyp_len = 22 ref_len = 22)
"""और इसलिए हमने विकास भारत की जो पहली पीढ़ी है, उसी तरफ अलग ध् यान करके हमने पोषण का एक और तरीका चलाया है। हमने राष्ट्रीय पोषण मिशन शुरू किया है। पोषण में हमने पहले किया है।"""	22.018478905710108	19.68199179401371	BLEU = 4.23 17.5/5.1/2.6/1.4 (BP = 1.000 ratio = 1.143 hyp_len = 40 ref_len = 35)
मेरे प्यारे देश के लोग।	7.826345342022215	5.869759006516661	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
हमारी कृषि व्यवस्था को बदलने की बहुत जरूरत है। समय की मांग है।	19.66614945478425	16.817451764366968	BLEU = 3.67 15.4/4.2/2.3/1.2 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12)
"""""""हमें सौ साल से जो परम् परा में दफ़नाया गया है, उससे साफ पानी हो जाएगा, और किसानों को, इसके लिए हम भी मदद कर रहे हैं।"""""""	17.276493733150662	16.590823579103116	BLEU = 7.90 30.6/14.3/5.9/1.5 (BP = 1.000 ratio = 1.161 hyp_len = 36 ref_len = 31)
हम उस बदलाव के लिए आए हैं।	7.496347061203461	5.622260295902596	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
आज सरल ऋण देता है किसान को टेक्नोलॉजी की सहायता देता है।	21.890171799796395	18.154851903624696	BLEU = 3.14 16.7/4.5/2.5/1.4 (BP = 0.779 ratio = 0.800 hyp_len = 12 ref_len = 15)
किसान जो फसल उगाते हैं वो हम Value Addition के लिए करते हैं।	26.243245843543235	22.885916012408153	BLEU = 6.18 15.4/8.3/4.5/2.5 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12)
उसके लिए बाजार के लिए बहुत काम किया जाता है। क्योंकि वही End to End हर जगह Hand Holding की व् यवस् था होती है। हम उस दिशा में काम कर रहे हैं।	27.46949870458267	24.229418487125105	BLEU = 5.26 15.2/9.4/3.2/1.7 (BP = 1.000 ratio = 1.222 hyp_len = 33 ref_len = 27)
"""आज पृथ्वी माँ के लिए पूरी दुनिया चिंतित है। कैसे खेती के बास से हमारा खेत बिगड़ रहा है, हमारी भूमि माँ के बास की शक्ति खत्म हो रही है। कुछ ही होता है, और उस समय मैं अपने देश के लाखों किसानों की प्रशंसा करना चाहता हूं, जो प्रकृति से खेती का रास्ता चुने हैं और हमारी भूमि माँ ने भी सेवाओं का दाम उठाया है।"""	12.737389470555676	9.754181834597413	BLEU = 0.50 1.4/0.7/0.4/0.2 (BP = 1.000 ratio = 1.180 hyp_len = 72 ref_len = 61)
और वर्तमान बजट में भी हमने सिरासिता की फसलों को बढ़ाने के लिए बहुत बड़े योजनाओं के साथ-साथ बहुत बड़े बजट में भी दिया है।	21.57277958276706	18.319602091219327	BLEU = 2.13 16.0/2.1/1.1/0.6 (BP = 1.000 ratio = 1.087 hyp_len = 25 ref_len = 23)
मेरे प्यारे देश के लोग।	7.826345342022215	5.869759006516661	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
"""""""आज दुनिया की स्थिति देख रही हूँ, पूरे विश्व ने Holistic Health Care को छोड़ दिया है और तो वे Organic Food जो उनके पहले पसन्द था बना लेते हैं, आज दुनिया के लिए Organic Food का कोई Food Basket बन सकता है तो मेरे देश के किसान भी, मेरा देश बन सकते हैं।"""""""	30.927597488989367	28.474328636999623	BLEU = 6.75 34.9/14.5/4.9/0.8 (BP = 1.000 ratio = 1.086 hyp_len = 63 ref_len = 58)
"""और इसलिए हम भविष् य में उन संकल् पों को लेकर आगे बढ़ेंगे, क्योंकि Organic Food का जो विश् व है, वह है और Organic Food का Basket हमारे देश का कैसा बनेगा।"""	23.55644636823502	20.530774238337266	BLEU = 2.98 13.5/5.6/1.4/0.7 (BP = 1.000 ratio = 1.233 hyp_len = 37 ref_len = 30)
"""""""शायद किसानों के जीवन को आसान बनाएं, गाँवों में Top Class Internet connectivity प्राप्त करें, किसानों के मन की सुविधाएँ उपलब्ध कराएं, किसानों को पढ़ाने के लिए स्मार्ट स्कूल बनाएं, किसानों को रोजगार प्रदान करें।"""""""	29.501424274051207	27.353649240250977	BLEU = 10.58 35.6/15.9/9.3/2.4 (BP = 1.000 ratio = 1.154 hyp_len = 45 ref_len = 39)
"""""""छोटी-छोटी फसलों के हिस्सों में सभी परिवारों को आज जिन्दगी है, तो उनके युवाओं के लिए उन्हें स्किल मिलनी है, क्योंकि उन्हें नई रोजगार मिलनी है, नए आय का साधन बनाना है, इसका एक Comprehensive प्रयास हम कर रहे हैं।"""""	20.97207490533762	19.185142298390517	BLEU = 4.59 30.6/6.2/2.1/1.1 (BP = 1.000 ratio = 1.043 hyp_len = 49 ref_len = 47)
पिछले साल हमने Women led development Model पर काम किया है।	50.543187682517484	46.21397918084831	BLEU = 23.46 36.4/30.0/22.2/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11)
Innovation हो, Employment हो, Entrepreneurship हो सभी सेक् टरों में महिलाओं का कल्याण बढ़ रहा है।	44.073871985997144	39.28201927260758	BLEU = 6.42 27.8/11.8/3.1/1.7 (BP = 1.000 ratio = 1.286 hyp_len = 18 ref_len = 14)
औरतें भागीदारी सिर्फ बढ़ रही है ऐसा नहीं है। औरतें नेतृत्व देती हैं।	21.41727051594496	18.27303804500949	BLEU = 3.67 15.4/4.2/2.3/1.2 (BP = 1.000 ratio = 1.182 hyp_len = 13 ref_len = 11)
"""आज कई जगहों पर आज हमारे रक्षा क्षेत्र में देखो, हमारा एयरफोर्स हो, हमारा आर्मी हो, हमारा नेविका हो, हमारा अंतरिक्ष सेक्टर हो, आज हम अपनी स्त्रियों को देश के लिए देख रहे हैं।"""	27.837609451357103	23.92829592954816	BLEU = 2.80 14.6/5.0/1.3/0.7 (BP = 1.000 ratio = 1.281 hyp_len = 41 ref_len = 32)
लेकिन दूसरी ओर कुछ चिंता की बातें आती हैं और मैं आज लाल किला से फिर एक बार अपनी बीमारी बताना चाहता हूँ।	11.853356845207033	9.398946529850418	BLEU = 1.51 4.3/2.3/1.2/0.6 (BP = 0.917 ratio = 0.920 hyp_len = 23 ref_len = 25)
"""""""एक समाज के तौर पर, हमें गंभीरता से सोचना चाहिए कि हमारे माताओं, बहनों, स्त्रियों के लिए जो संभावनाएँ हो रही हैं, उनके लिए देश का गुस्सा है।"""""	16.594468209734796	15.71523155204217	BLEU = 5.68 29.7/8.3/2.9/1.5 (BP = 1.000 ratio = 1.088 hyp_len = 37 ref_len = 34)
लोगों के सद्भावना का खींस है।	16.09157677298054	14.500772753156788	BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
यह गुस्सा मुझे लगता है। इसे देश, समाज, हमारे राज्य सरकारों को गंभीरता से लेना चाहिए।	25.926433766398965	25.12308707424103	BLEU = 10.05 27.8/17.6/6.2/3.3 (BP = 1.000 ratio = 1.000 hyp_len = 18 ref_len = 18)
महिलाओं की शिकायतों की जल्दी जांच करवाएँ।	9.64551981729216	7.23413986296912	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
राक्षसी कर्मचारियों को जल्दी-जल्दी अधिक सजा मिलने के लिए उन्हें समाज में विश्वास बनाने की जरूरत है।	17.806485282710465	15.565242696291188	BLEU = 3.01 17.6/3.1/1.7/0.9 (BP = 1.000 ratio = 1.000 hyp_len = 17 ref_len = 17)
मैं यह भी बताना चाहता हूं कि जब बलात्कार करने वाली महिलाओं में अपने-अपने मामले आते हैं तो उसके बारे में भी बहुत चर्चा होती है। बहुत प्रचार होता है। मीडिया में पहचान होती है।	20.116137738424342	16.18513900651064	BLEU = 1.39 8.6/1.5/0.8/0.4 (BP = 1.000 ratio = 1.029 hyp_len = 35 ref_len = 34)
लेकिन जब किसी ऐसे व्यक्ति को मनोवृत्ति का सजा मिलती है तो वह अतीत में दिखाई नहीं देता। एक कोने में वह कहाँ रहता है।	16.58032222116966	13.470976152338409	BLEU = 1.79 8.0/2.1/1.1/0.6 (BP = 1.000 ratio = 1.042 hyp_len = 25 ref_len = 24)
"""अब समय की मांग है कि जो भी सजा हो उसकी बातचीत के बिना हो, क्योंकि ऐसे घायल लोगों का डर बन जाता है कि वे ऐसा घायल हों कि वे उसे hack कर देंगे, और मुझे लगता है कि यह डर बनाना बहुत जरूरी है।"""	10.905646731665191	8.486079632722358	BLEU = 0.73 2.0/1.0/0.5/0.3 (BP = 1.000 ratio = 1.250 hyp_len = 50 ref_len = 40)
मेरे प्यारे देश के लोग।	7.826345342022215	5.869759006516661	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
हमारे देश में ऐसी एक आदत बन गई है।	9.528152646508072	7.146114484881057	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7)
हमें देश को छोटा सा मानना चाहिए। हमें देश के साथ दोस्ती का भाव नहीं लगाना है। यह समझना चाहिए कि कैसे हम सभी में दोस्ती होती है।	11.206793732454388	9.018611524256073	BLEU = 1.34 3.6/1.9/1.0/0.5 (BP = 1.000 ratio = 1.474 hyp_len = 28 ref_len = 19)
और हम तो कभी-कभी तो हँसने आए थे यह बात तो भारतीय Sign से ही कह रहे थे।	17.56090993076384	15.336275414538328	BLEU = 4.30 11.1/5.9/3.1/1.7 (BP = 1.000 ratio = 1.000 hyp_len = 18 ref_len = 18)
देश इन चीजों से हमलोगों को निकालने में सक्षम है।	9.657246470202448	7.242934852651836	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
"""""""किसी सभा में कहते थे, लेकिन खेल बाहर से आ रहे थे, उस दिन देखा।"""""	13.872745519608568	13.460000857367563	BLEU = 7.93 36.4/14.3/5.0/2.6 (BP = 0.873 ratio = 0.880 hyp_len = 22 ref_len = 25)
आज मैं गौरव से कह सकता हूँ कि मेरे देश के खेल इस विश् व के बाजार में अपने धमक लेकर आ रहे हैं।	9.905081505773037	7.993257725048218	BLEU = 1.57 4.2/2.2/1.1/0.6 (BP = 1.000 ratio = 1.091 hyp_len = 24 ref_len = 22)
खेल हमारे एक् सपोर्ट होने लगे हैं।	29.0958673062137	28.377503180619268	BLEU = 13.13 28.6/16.7/10.0/6.2 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
"""""""जो एक सामूहिक था, हम मोबाइल फोन लाते थे, आज मोबाइल फोन के Manufacturing का Ecosystem बना हुआ है, एक बहुत बड़ा सामूहिक बन गया है और आज हमने मोबाइल फोन दुनिया में एक्सपोर्ट करना शुरू किया है।"""""""	38.876842871915535	35.32348041730003	BLEU = 8.54 40.4/17.4/6.7/1.1 (BP = 1.000 ratio = 1.119 hyp_len = 47 ref_len = 42)
यह भारत की ताकत है।	11.804697020759447	11.395034093655276	BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
साथियों को।	21.267546355574527	18.229325447635308	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 2 ref_len = 1)
भविष् य से Semiconductor जुड़ा हुआ है।	45.21750378075393	36.33120619227676	BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5)
आधुनिक टेक्नालॉजी जुड़ी है। एए जुड़ी है।	48.714124236988155	41.355152750428786	BLEU = 7.81 28.6/8.3/5.0/3.1 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5)
हमने Semiconductor मिशन पर काम शुरू किया है। सभी उपकरणों पर Made in India Cheap क्यों होना चाहिए? इसलिये इसे मामा जी अपने देश के युवाओं को नहीं देखना चाहिए। टेलेंट यहाँ है।	31.715127782043762	28.359646327686107	BLEU = 8.71 23.5/12.1/6.2/3.2 (BP = 1.000 ratio = 1.030 hyp_len = 34 ref_len = 33)
सभी ऐसा करने का काम हिंदुस्तान में होता है तो अब उत्पादन हिंदुस्तान में होता है।	28.8783168497999	22.36942685645099	BLEU = 2.16 6.2/3.3/1.8/1.0 (BP = 0.882 ratio = 0.889 hyp_len = 16 ref_len = 18)
Semiconductor का काम भी हिंदुस्तान में होगा और हम End to End Solution को दुनिया में देने की शक्ति रखते हैं।	41.90590326817184	37.62976317622129	BLEU = 12.58 28.6/15.0/10.5/5.6 (BP = 1.000 ratio = 1.167 hyp_len = 21 ref_len = 18)
साथियों को।	21.267546355574527	18.229325447635308	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 2 ref_len = 1)
उन्होंने एक साथ देखा कि दोनों अपने मन के लिए कैसे लड़ रहे थे।	8.624660215024806	6.468495161268605	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.273 hyp_len = 14 ref_len = 11)
आज हम सभी उपकरणों पर देख रहे हैं कि हम तेजी से आगे बढ़ रहे हैं और 5G जिससे तेजी से पूरे देश में Roll Out हो गया है।	18.39800950019454	15.53964524875972	BLEU = 2.57 6.9/3.6/1.9/1.0 (BP = 1.000 ratio = 1.381 hyp_len = 29 ref_len = 21)
हिंदुस्तान के हला-जोला सभी इलाकों में पहुँचे।	28.301673592673136	22.55658081043541	BLEU = 4.28 14.3/8.3/5.0/3.1 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10)
"""""""उन्हें दुनिया में बड़ी तेजी से 5 जी तक पहुंचाना है, और साथियों को मैं नहीं खड़ा करूँगा, 5 जी में खड़ा करूँगा, अब तो नहीं चाहते हैं।"""""""	20.1439529723707	20.614366577886063	BLEU = 9.81 37.8/19.4/8.6/1.5 (BP = 1.000 ratio = 1.121 hyp_len = 37 ref_len = 33)
"""""""हम छह मनों में, अब से मिशन के रूप में काम कर रहे हैं, और विश् व में, उस पर भी हम अपना धमक इकट्ठा करेंगे।"""""""	13.566042879359538	13.426179281845377	BLEU = 7.69 31.4/11.8/6.1/1.6 (BP = 1.000 ratio = 1.167 hyp_len = 35 ref_len = 30)
यह मैं विश् वास से कहता हूँ।	6.535947712418301	4.901960784313727	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5)
मेरे प्यारे दोस्तों।	8.028529392950809	6.021397044713106	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3)
Defence Sector हमारे लिए अच्छा हुआ। Defence Budget कितना ही है लेकिन कभी कोई नहीं सोचता था कि Defence Budget बढ़ेगा तो कहां चलेगा?	33.8231116560584	29.98658627907746	BLEU = 4.81 28.0/12.5/2.2/1.1 (BP = 0.887 ratio = 0.893 hyp_len = 25 ref_len = 28)
Defence Budget बाहर से खरीदने पर चलता था।	30.406782388782876	26.866147934092265	BLEU = 8.60 25.0/14.3/8.3/5.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
अब हम अपना खुद बनाना चाहते हैं और मैं अपनी Defence Forces को प्रणाम करता हूं। वे हजारों से इस प्रकार की चीजों की सूची बनाए हैं। वे तय कर चुके हैं कि हम उन्हें विदेश से नहीं लाएँ।	20.309989929659917	16.951950710370774	BLEU = 2.24 10.3/2.6/1.4/0.7 (BP = 1.000 ratio = 1.083 hyp_len = 39 ref_len = 36)
देश के लिए जीना क्या है यह हमारी सेनाओं के युवाओं ने देखा है।	11.444782101742332	8.58358657630675	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 14 ref_len = 14)
अब हम इसके साथ-साथ Defence Sector में भी अपने आप बन रहे हैं।	30.125562285880054	26.00008617913632	BLEU = 6.18 15.4/8.3/4.5/2.5 (BP = 1.000 ratio = 1.182 hyp_len = 13 ref_len = 11)
"""आज Defence Manufacturing में, भारत का पहचान बन गया है, और मैं आज उत्साह से कह सकता हूं कि जो देश, जब Defence की सभी छोटी-छोटी सामग्रियाँ बाहर आती थीं, तो हम आज धीरे-धीरे दुनिया के कई देशों में जो Defence का Equipment Manufacturing कर रहे हैं, वो हम ले जा रहे हैं।"""	29.396801896377216	24.935720921354427	BLEU = 2.32 15.0/5.1/0.9/0.4 (BP = 1.000 ratio = 1.176 hyp_len = 60 ref_len = 51)
दुनिया में Defence Hub Manufacturing के रूप में हम धीरे-धीरे आ रहे हैं।	42.692333718233435	39.470483271921694	BLEU = 12.36 30.8/16.7/9.1/5.0 (BP = 1.000 ratio = 1.300 hyp_len = 13 ref_len = 10)
